user_id,time,latitude,longitude,coordinates,count,plastic,slippers,plastic wrapper,plastic spoon,plastic bag,thermocol,plastic plate,plastic bottle,plastic cup,static plastic,moving plastic,plastic_area,YoloV8-score,YoloNAS-score,FasterRCNN-score,DETR-score,Ensemble-score,city,state,region,weather,temperature
6cd0494b9eb947b2955f24be98446fb9,2023-04-16,29.25395787255206,76.35431260078903,"[[1626, 879, 1637, 950], [1084, 142, 1175, 223], [1295, 897, 1358, 993], [1539, 942, 1612, 1011], [78, 313, 134, 343], [1050, 205, 1130, 267], [1308, 616, 1324, 633], [1586, 518, 1622, 548], [997, 349, 1072, 399], [1101, 869, 1156, 939], [376, 564, 471, 638], [481, 326, 577, 402], [219, 40, 302, 140], [436, 933, 485, 965], [1267, 344, 1349, 363], [1867, 918, 1941, 979], [72, 682, 141, 694], [431, 176, 468, 192], [1898, 189, 1910, 237], [941, 611, 1029, 665], [34, 1075, 73, 1126], [1565, 769, 1611, 784], [1784, 377, 1796, 465], [1063, 382, 1159, 429], [415, 116, 485, 154], [1644, 730, 1742, 767], [1346, 735, 1441, 774], [986, 794, 1020, 850], [176, 254, 209, 280], [19, 32, 101, 119], [511, 779, 535, 798], [191, 288, 275, 354], [238, 389, 275, 440]]",33,5,3,2,5,3,5,2,4,4,21,12,107864,79.26,82.81,93.07,77.01,92.18,Jind,Haryana,north-west,clear,30.4
134f8c698ddc4c4f83c1713f9e19f13b,2023-08-05,19.38259992149706,77.05280254267169,"[[1423, 264, 1489, 290], [1305, 395, 1359, 481], [1700, 256, 1748, 343], [1505, 620, 1521, 632], [1700, 257, 1748, 281], [481, 1002, 513, 1047], [782, 633, 827, 706], [1812, 330, 1885, 377], [154, 342, 165, 397], [1537, 678, 1605, 767], [74, 21, 162, 77], [1275, 766, 1335, 842], [547, 460, 565, 517], [1334, 873, 1366, 884], [755, 332, 803, 350], [987, 651, 1038, 738], [36, 539, 96, 607]]",17,0,5,0,1,3,1,2,1,4,10,7,46940,95.33,91.0,92.07,75.57,97.9,Hingoli,Maharashtra,south-west,clouds,26.7
a72d877c14de452d8099fd619a5b977f,2023-05-04,24.620213669708214,76.0329406696811,"[[521, 94, 552, 143], [836, 711, 930, 774], [1459, 646, 1551, 738], [882, 665, 981, 737], [183, 415, 204, 430], [1189, 37, 1274, 56], [367, 363, 397, 398]]",7,0,0,1,0,5,0,0,0,1,3,4,26013,92.84,93.23,78.71,84.4,92.92,Kota,Rajasthan,north-west,clouds,28.3
7dfc7080cd3847f49ba2c00f6ed84b02,2023-06-18,11.10359066029849,75.81334601871939,"[[300, 442, 373, 473], [1506, 798, 1595, 886], [105, 1032, 122, 1118], [989, 453, 1040, 540], [153, 940, 239, 995], [312, 1014, 324, 1102], [360, 228, 434, 293], [992, 844, 1037, 924], [1548, 359, 1572, 386], [887, 968, 980, 1059]]",10,4,4,0,0,0,0,0,0,2,0,10,39301,79.76,97.13,85.15,71.64,95.31,Malappuram,Kerala,south-west,clouds,27.7
40244b9e7820407b96f5b26c4844bece,2023-04-26,26.12324596463272,84.8476681297354,"[[1524, 468, 1555, 499], [1851, 976, 1899, 1001], [113, 1048, 151, 1147], [1803, 771, 1863, 818], [251, 847, 324, 909], [1576, 632, 1604, 723], [1188, 344, 1274, 363], [763, 123, 845, 174], [1717, 282, 1752, 297], [498, 595, 539, 631], [965, 836, 1019, 853], [511, 622, 575, 659], [1240, 324, 1286, 384], [249, 387, 303, 461], [1718, 422, 1732, 510], [958, 732, 1043, 797], [201, 218, 293, 232], [693, 544, 734, 555], [1701, 236, 1712, 327], [1399, 151, 1499, 173], [1262, 339, 1318, 416], [1573, 57, 1588, 78], [666, 124, 702, 142]]",23,5,4,1,2,1,2,3,0,5,3,20,50648,91.16,80.36,93.58,71.67,91.82,Saran,Bihar,north-east,clouds,31.6
b3ac401dc3d74d399846426284e447f6,2023-07-01,16.62403171071629,81.05596641165236,"[[606, 1053, 625, 1083], [590, 285, 611, 379], [1215, 131, 1309, 190], [1617, 633, 1703, 712], [1876, 59, 1964, 142], [689, 816, 762, 832], [1576, 256, 1660, 271], [1825, 887, 1876, 924], [827, 983, 904, 1036], [622, 958, 642, 1024], [468, 543, 533, 642], [1870, 459, 1931, 477], [1500, 286, 1548, 349], [1203, 791, 1293, 832], [564, 731, 631, 758], [1807, 196, 1838, 293], [818, 686, 899, 742], [302, 187, 327, 279]]",18,5,0,0,5,0,5,2,1,0,15,3,57803,82.77,76.78,93.03,77.5,91.28,Eluru,Andhra Pradesh,south-east,clouds,30.1
6f820ab6f15e40d98b1a76612e907504,2023-08-05,26.58745299434993,89.32628892154486,"[[598, 58, 609, 87], [10, 39, 50, 80], [803, 158, 856, 196], [421, 725, 476, 809], [72, 483, 102, 493], [1050, 860, 1097, 877], [1019, 528, 1065, 560], [1296, 345, 1388, 436], [590, 672, 624, 738], [850, 83, 945, 146], [674, 41, 746, 90], [934, 890, 969, 985], [1394, 1002, 1481, 1074], [1628, 494, 1713, 520], [79, 564, 125, 621], [1501, 984, 1567, 1064], [1731, 227, 1824, 240], [147, 414, 225, 434], [1030, 571, 1041, 604], [1214, 652, 1285, 736], [326, 663, 373, 736], [532, 609, 542, 688], [1665, 407, 1696, 442]]",23,4,3,3,1,0,1,4,2,5,21,2,65396,95.15,73.03,73.35,76.7,85.6,Alipurduar,West Bengal,north-east,clouds,29.7
e678380037dc49c888157b199fc1a073,2023-07-29,29.652913311555693,75.51371005525374,"[[432, 48, 507, 85], [1383, 636, 1426, 720], [172, 39, 223, 101], [1765, 22, 1822, 47], [871, 567, 892, 611], [264, 134, 297, 164], [58, 134, 100, 194], [981, 223, 1000, 263], [177, 795, 216, 843], [475, 587, 553, 659], [530, 867, 580, 880], [1081, 734, 1170, 826]]",12,0,0,0,5,3,2,0,2,0,5,7,32494,71.49,81.91,83.37,83.43,88.83,Fatehabad,Haryana,north-west,clear,30.4
3865a5424dda402a9036df1653651e92,2023-06-28,25.641500584743813,88.3333243119924,"[[731, 625, 800, 709], [836, 343, 897, 440], [1865, 351, 1948, 381], [96, 1028, 120, 1066], [289, 43, 383, 59], [782, 135, 831, 167], [1324, 556, 1340, 577], [69, 158, 100, 237], [1813, 105, 1856, 172], [1666, 752, 1760, 851]]",10,0,0,5,3,0,2,0,0,0,9,1,33159,95.16,79.82,68.8,86.7,90.0,Uttar Dinajpur,West Bengal,north-east,clouds,31.1
4ee859987acd4346b4724573d0aa049e,2023-04-24,34.508970035067776,76.80292436781548,"[[899, 786, 952, 847], [796, 13, 821, 26], [164, 616, 194, 669], [871, 195, 928, 260], [551, 803, 619, 833], [876, 990, 889, 1004], [656, 815, 684, 914], [396, 519, 489, 568], [1760, 450, 1807, 517], [1752, 541, 1814, 624], [573, 1017, 621, 1112], [1841, 292, 1940, 344], [1774, 801, 1852, 855], [390, 786, 487, 865], [1546, 706, 1639, 749], [1113, 255, 1143, 295], [137, 164, 147, 227], [1694, 218, 1762, 313], [836, 192, 936, 230], [408, 123, 474, 212], [1455, 707, 1523, 769], [1478, 137, 1528, 233], [1761, 497, 1861, 510], [1770, 89, 1839, 124], [354, 596, 380, 653], [459, 208, 559, 248], [1063, 957, 1135, 978], [535, 1053, 607, 1094]]",28,1,5,3,5,1,2,3,4,4,3,25,92922,96.04,72.75,84.6,78.11,88.27,Leh,Ladakh,north-west,clear,10.8
d8e97d73a05242048a16d16f31ff5a35,2023-06-14,26.110447189297123,77.43242260568225,"[[662, 404, 716, 437], [329, 280, 420, 353], [153, 196, 163, 251], [1132, 788, 1228, 870], [399, 965, 475, 1042], [330, 554, 416, 627]]",6,4,0,0,0,0,0,0,0,2,6,0,28977,93.85,94.36,85.74,68.41,95.87,Sheopur,Madhya Pradesh,north-west,clouds,28.7
d38616dbfd564e2e9ca9c0f375d3a79e,2023-08-14,14.363726611278562,75.1973954121096,"[[1516, 3, 1585, 73], [794, 217, 891, 240], [407, 122, 447, 186]]",3,0,0,0,0,0,0,3,0,0,0,3,9621,90.02,91.95,80.17,75.23,95.48,Shimoga,Karnataka,south-west,clouds,22.4
7b0b490b59a3459da576e23cff984151,2023-05-29,22.149784723825547,79.58533162443783,"[[665, 66, 679, 154], [1117, 141, 1170, 162], [888, 47, 912, 108], [1005, 105, 1088, 180], [1476, 552, 1526, 600], [211, 265, 305, 303], [713, 43, 801, 100]]",7,5,0,0,0,1,0,0,1,0,2,5,21022,97.68,82.97,74.23,85.21,90.52,Seoni,Madhya Pradesh,south-east,clouds,24.2
